#input=PHENOTYPE
name	dbId	dataset_name	dataset_version	license_name	location_name	treatments_description	year	1000 Spine Weight [kg]	Diastatic power	Dry mass percent [pct]	Cactuar age [mfn]	Areoles frequency	Boiling water resistance factor	Cactuar size [m]	Crassulacean acid metabolism stem	Crassulacean acid metabolism spike	Cactuar virus x [sg]
CACTUAR-116	116	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	49.707	97	93.566	196.9		348.15	0	2.046	1.557	
CACTUAR-116	116	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	52.8011	81.9	97.625	195.8	99.68	341.869	70	2.222	2.211	
CACTUAR-116	116	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	50.754	99.36	96.69	198	99.8	347.6	33	2.266	2.079	
CACTUAR-116	116	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	54.758	99.9	95.117	175	90	342.1	0	1.826	1.74	
CACTUAR-116	116	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	54.142	147.752	96.5591	190.3	99.2	352.132	5.5	2.013	1.936	
CACTUAR-116	116	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	53.768	83.6	96.9298	183.7	97.08	347.941	13.5		1.77	
CACTUAR-116	116	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2002			97.064	244.2			2.7			
CACTUAR-116	116	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2003			95.4591	167.2						
CACTUAR-116	116	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							0			
CACTUAR-116	116	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997			97.6855	175			68.75			
CACTUAR-116	116	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998			97.1157	201.3			9.1663			9.7497
CACTUAR-116	116	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999			95.634	178.2			1.8337			
CACTUAR-116	116	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	40.051		95.8848	194.3337			0			0
CACTUAR-116	116	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001			97.35	170.5			14			
CACTUAR-116	116	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2002			96.569	222			0			4.67
CACTUAR-116	116	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2003			96.3853	167.2			0			
CACTUAR-117	117	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	60.599			350.9	99.264	338.03	0	2.497	2.629	
CACTUAR-117	117	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	57.761			357.5			7.4997			
CACTUAR-117	117	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997							66			6.6
CACTUAR-117	117	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998				357.5			75			3.3
CACTUAR-118	118	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	54.461	96.048		333.3	97.35	342.573	68.75	2.156	2.134	
CACTUAR-118	118	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	52.67	95.128		330		351.593	0	1.914		
CACTUAR-118	118	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998							97.5			24.75
CACTUAR-118	118	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999				316.8			5.5			5.667
CACTUAR-119	119	Sample Trials Data	1	CC-BY-SA	Dundee		2002							33			
CACTUAR-119	119	Sample Trials Data	1	CC-BY-SA	Dundee		2003							0			
CACTUAR-119	119	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	50.701			330			0			
CACTUAR-119	119	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	58.9611	97.704		349.8	99.32	338.36	0	2.101	2.112	
CACTUAR-119	119	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	57.233			358.6			40.3337			
CACTUAR-119	119	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2002				358.6			55			
CACTUAR-119	119	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2003	44.693			346.5			6.0003			
CACTUAR-119	119	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999							80.6663			0.1
CACTUAR-119	119	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	36.79			317.9			5.5			0.55
CACTUAR-119	119	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001	56.61			341			80.6663			0.0603
CACTUAR-119	119	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2002				326.7			0			5.5
CACTUAR-119	119	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2003				346.5			5.5			5
CACTUAR-120	120	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	54.6711			352			7.3337			
CACTUAR-120	120	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001				341			2.75			
CACTUAR-120	120	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000							60			2.75
CACTUAR-120	120	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001				341			1			
CACTUAR-122	122	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993	61.413			358.6		333.3	33	2.299		
CACTUAR-122	122	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	63.9958			357.5	99.3	337.81	0	1.826		
CACTUAR-122	122	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	56.6709	92.4		352	97.38	341	84.3337	1.98	1.738	
CACTUAR-122	122	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				358.6			9			0.6003
CACTUAR-122	122	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994	55.088			357.5			47.6663			0
CACTUAR-122	122	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995				344.3			93.333			1.1
CACTUAR-123	123	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993	51.3777			333.3		340.89	5	2.079		
CACTUAR-123	123	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	54.707	96.3		357.5	99.7	343.53	0	1.925	1.925	
CACTUAR-123	123	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	49.5011	92.4		344.3	98.66	335.5	95	1.958	1.639	
CACTUAR-123	123	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	51.1511	98.532		361.9	99.64	339.46	55	1.91	1.83	
CACTUAR-123	123	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	51.648			345.4	99.36	342.32	6.0003	2.156	2.09	
CACTUAR-123	123	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				346.5			7.5			7.15
CACTUAR-123	123	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994	47.465			357.5			6.667			8.1
CACTUAR-123	123	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995				344.3			90			5.5
CACTUAR-123	123	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996				361.9			6.0003			61.4997
CACTUAR-123	123	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				353.1			82.5			9.6003
CACTUAR-124	124	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993	49.884			216.7		358.38	71.5	1.826		
CACTUAR-124	124	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995			89.149							
CACTUAR-124	124	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996			95.9475							
CACTUAR-124	124	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				216.7			50			
CACTUAR-125	125	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994										
CACTUAR-125	125	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995				344.3			0			
CACTUAR-125	125	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994	39.38			337.7			0			0.1
CACTUAR-125	125	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995				344.3			0			0.0737
CACTUAR-126	126	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994										
CACTUAR-126	126	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	48.5958	93	98.516	170.5	99.74	342.738	0	1.958	1.837	
CACTUAR-126	126	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	55.3894		97.5106	182.6	99.94	338.756	11.667	2.057	2.013	
CACTUAR-126	126	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994	49.6309	97.2	95.8661	177		345.95	0	1.991	1.683	
CACTUAR-126	126	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995	50.05		98.7063	157.3			0			
CACTUAR-126	126	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996			97.8714	194.7			2.5663			1.65
CACTUAR-127	127	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	53.9011	128.7		366.3		290.7	0	1.7	1.59	
CACTUAR-127	127	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	53.4611			334.4			5			
CACTUAR-127	127	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							0			4.4
CACTUAR-127	127	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				337.7			42.75			0.045
CACTUAR-128	128	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	49.2811	97.2	96.0641	196.9		347.27	0	2.178	1.452	
CACTUAR-128	128	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	44.301		97.4347	192.5		338.91	19.25	2.299		
CACTUAR-128	128	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							0			
CACTUAR-128	128	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997			97.13	192.5			0			
CACTUAR-129	129	Sample Trials Data	1	CC-BY-SA	Dundee		2002							0			
CACTUAR-129	129	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	55.4411	99	98.967	182.6	99	353.991	0	1.782	1.628	
CACTUAR-129	129	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	58.63	97	96.4645	180.4	99	354.97	0.0363	1.903	1.815	
CACTUAR-129	129	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2002			97.009	222			0.667			
CACTUAR-129	129	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000			93.5				0			
CACTUAR-129	129	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001			96.3094	170.5			0			
CACTUAR-129	129	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2002			95.81	222			0			4.763
CACTUAR-130	130	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	52.4711	90.2	88.436	202.4	98	358.182	5.5	2.387	1.61	
CACTUAR-130	130	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	55.7711		98.211	166.1			0			
CACTUAR-130	130	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998							2.75			
CACTUAR-130	130	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999			98.6491	166.1			3.3			
CACTUAR-131	131	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	52.701			331.1			1.5003			
CACTUAR-131	131	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	58.8511			318			25			
CACTUAR-131	131	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999							82.5			0.1
CACTUAR-131	131	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	35.63			344.3			5			2.75
CACTUAR-132	132	Sample Trials Data	1	CC-BY-SA	Dundee		2002							5			
CACTUAR-132	132	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	54.001	82.5		345.4	89.01	338.657	15.4	2.134	1.507	
CACTUAR-132	132	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	60.786	94.5		331.1	96.8	341.77	0	2.409	2.398	
CACTUAR-132	132	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2002				358.6			1.5003			
CACTUAR-132	132	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000							4.5			4.05
CACTUAR-132	132	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001				324.5			0			
CACTUAR-132	132	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2002				328.9			0			5.5
CACTUAR-134	134	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993	55.2607			358.6		318.89	0	2.222		
CACTUAR-134	134	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				358.6			33			1.8337
CACTUAR-135	135	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993	60.0611			346.5			1.1			
CACTUAR-135	135	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				346.5			60.5			0.11
CACTUAR-136	136	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993										
CACTUAR-136	136	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	50.001			348.7			0			1.1
CACTUAR-136	136	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				338.8			7.5			3.3
CACTUAR-136	136	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994				348.7			0			3.3
CACTUAR-137	137	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994										
CACTUAR-137	137	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	51.425	84.7		323.4	99.814	349.448	0	2.046	1.914	
CACTUAR-137	137	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	54.6777	91.3		357.5	99.64	345.4	2.5	2.046	2.035	
CACTUAR-137	137	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	60.1777	80.96		347.6	99.4	347.38	9.1663	2.06	2.255	
CACTUAR-137	137	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	52.866	99.176		358.6	99.594	346.346	9	1.76	1.771	
CACTUAR-137	137	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	55.7194			341	97.34	345.356	5.333	1.837	1.903	
CACTUAR-137	137	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994	43.835			330		347.82	0	1.82		0.55
CACTUAR-137	137	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995				344.3			0			0
CACTUAR-137	137	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996				357.5			63.333			9.5103
CACTUAR-137	137	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				353.1			90.75			6.0003
CACTUAR-137	137	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998				356.4			95.333			13.5663
CACTUAR-137	137	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999				341			5.5			3.5
CACTUAR-139	139	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	44.1009	84		366.3		298	29.3337	1.771	1.323	
CACTUAR-139	139	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	61.1611			349.8			58.333			
CACTUAR-139	139	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							0			1.155
CACTUAR-139	139	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				336.6			96.25			1.35
CACTUAR-140	140	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	53.1245	84.7	96.0289	196.9		339.68	0	2.277	1.85	
CACTUAR-140	140	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	48.9511		97.68	192.5		336.16	0	2.244		
CACTUAR-140	140	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							0			
CACTUAR-140	140	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997			97.24	192.5			5.5			
CACTUAR-141	141	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	53.1311		94.1017	184.8	99.44	344.685	52.25	2.167	2.156	
CACTUAR-141	141	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	46.701		96.7593	202.4			2.2363			
CACTUAR-141	141	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997							0			
CACTUAR-141	141	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998			96.1807	202.4			44			
CACTUAR-142	142	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	55.4411	82.8	98.0551	202.4	90	352.165	11	2.365	1.65	
CACTUAR-142	142	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	55.501		98.097	166.1			0			
CACTUAR-142	142	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998							0			
CACTUAR-142	142	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999			99.2926	177.1			0			
CACTUAR-143	143	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	65.461	99.36		331.1	97.9	341.22	11.9997	1.991	1.49	
CACTUAR-143	143	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	60.001			346.5		334.114	33.5997	2.013		
CACTUAR-143	143	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999							97.1663			1.5
CACTUAR-143	143	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	52.954			317.9			80			3.85
CACTUAR-144	144	Sample Trials Data	1	CC-BY-SA	Dundee		2002							49.5			
CACTUAR-144	144	Sample Trials Data	1	CC-BY-SA	Dundee		2003							0			
CACTUAR-144	144	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	61.3811			352			15			
CACTUAR-144	144	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	62.15	99		341	98	340.45	0	2.34	2.508	
CACTUAR-144	144	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2002		88		357.5	89.76	333.861	5.5	1.72	1.804	
CACTUAR-144	144	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2003				357.5			29.3337			
CACTUAR-144	144	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000							32.5			2.2
CACTUAR-144	144	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001				310			0			
CACTUAR-144	144	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2002				350.9			2.75			5
CACTUAR-144	144	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2003				346.5			0			5.5
CACTUAR-145	145	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993	51.3711			345.4			2.25			
CACTUAR-145	145	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				343.2			77.5			
CACTUAR-146	146	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993	53.9011			358.6		338.14	5	2.255		
CACTUAR-146	146	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	58.5607			353.1	99.8	338.25	0	1.925		
CACTUAR-146	146	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				346.5			5.5			5.333
CACTUAR-146	146	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994	49.104			357.5			45.8337			4.5
CACTUAR-147	147	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993	55.0011			337.7		331.54	8.25	2.024		
CACTUAR-147	147	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	57.766			357.5	99.8	337.04	0	1.991		
CACTUAR-147	147	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	50.48	82.8		352	99.7	332.563	8.8	1.969	1.694	
CACTUAR-147	147	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				336.6			85.25			0.33
CACTUAR-147	147	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994	48.499			345.4			9.1663			2
CACTUAR-147	147	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995				337.7			88.4997			8.4337
CACTUAR-148	148	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993										
CACTUAR-148	148	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	55.066	123.2		337.7	98.56	328.35	0	2.03	1.65	7.5
CACTUAR-148	148	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	48.5111	85.5		352	99.6	328.46	2.75	1.991	1.57	
CACTUAR-148	148	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	54.5226			361.9			2.75			
CACTUAR-148	148	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				333.3			8.25			0.0275
CACTUAR-148	148	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994				348.7			2.5			1.1
CACTUAR-148	148	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995				344.3			76			5.3163
CACTUAR-148	148	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996				361.9			9.1663			9.1663
CACTUAR-149	149	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994										
CACTUAR-149	149	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995				328.9			0			
CACTUAR-149	149	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994	41.64	84.7		337.7			0		1.914	0.11
CACTUAR-149	149	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995				328.9			0			5.17
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee		2002							16.5			
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee		2003							0			
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	43.7409	96		344.3		276	0	2.211	2.09	
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	54.164	99.36		356.4	99.7	333.08	0	2.244	2.134	
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	55.531			347.6	98.84	333.685	7.3337	1.854	2.233	
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	58.8841			355.3	98.82	335.247	69.6663	1.969	1.936	
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	58.3594			336.6	96.02	329.846	0.55	1.991	2.002	
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	60.566	98		358.6	99	338.8	9.1663	2.057	2.013	
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	61.16			358.6		305.8	9.2997	2.486		
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2002		92		356.4	96.096	337.392	55	1.925	1.914	
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2003	41.2335			346.5			88			
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995							0			2.7
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996				360.8			0			4.4
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				349.8			60.0003			9.667
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998				358.6			86.667			5
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999				333.3			5			6
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	60.357			344.3			7.65			4.333
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001	64.6			358.6			88			0.825
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2002				350.9			16.5			8.333
CACTUAR-150	150	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2003				346.5			7.5			9
CACTUAR-151	151	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	44.101	90		366.3		283.7	14.6663	1.69	1.422	
CACTUAR-151	151	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	55.101			349.8			5.5			
CACTUAR-151	151	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							0			6.05
CACTUAR-151	151	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				337.7			79.75			9.9
CACTUAR-152	152	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	55.077	92.092	96.3347	196.9	99.76	342.452	0	2.134	2.178	
CACTUAR-152	152	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	53.9011		97.515	195.8		343.09	82.5	2.299		
CACTUAR-152	152	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							0			
CACTUAR-152	152	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997			96.91	192.5			44			
CACTUAR-153	153	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	51.8111	85.8	97.2862	173.8	99	346.39	47.5	2.156	1.64	
CACTUAR-153	153	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	52.4711		94.0148	202.4			0.0297			
CACTUAR-153	153	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997							0			
CACTUAR-153	153	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998			95.4954	192.5			2.75			
CACTUAR-154	154	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	56.3211	92	97.6536	202.4	99	355.564	16.5	2.06	1.683	
CACTUAR-154	154	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	59.5111		98.288	166.1		352.011	0	1.694		
CACTUAR-154	154	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998							16.5			
CACTUAR-154	154	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999			99.3146	177.1			1.1			
CACTUAR-155	155	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	62.5911			331.1			0			
CACTUAR-155	155	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	62.3711			349.8			19.0663			
CACTUAR-155	155	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999							75			0.495
CACTUAR-155	155	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	38.35			344.3			65			3.85
CACTUAR-156	156	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	55.2211	54		345.4	97.2	343.42	23.8337	1.936	1.41	
CACTUAR-156	156	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	57.002			301		327.91	11		2.167	
CACTUAR-156	156	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000							8.25			1.05
CACTUAR-156	156	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001				341			2.5			
